,query_id,hit_id,hit_eval,hit_bitscore,hit_description
2325,Mass_AKT_Aligned,XP_047305960.1,0.031,22.1,cyclin-G-associated kinase isoform X12
2326,Mass_AKT_Aligned,XP_047305975.1,0.031,22.1,cyclin-G-associated kinase isoform X28
2327,Mass_AKT_Aligned,XP_047305977.1,0.031,22.1,cyclin-G-associated kinase isoform X31
2328,Mass_AKT_Aligned,XP_047305978.1,0.031,22.1,cyclin-G-associated kinase isoform X32
2329,Mass_AKT_Aligned,XP_047305980.1,0.031,22.1,cyclin-G-associated kinase isoform X34
2330,Mass_AKT_Aligned,XP_047305967.1,0.031,22.1,cyclin-G-associated kinase isoform X19
2331,Mass_AKT_Aligned,XP_047305972.1,0.031,22.1,cyclin-G-associated kinase isoform X25
2332,Mass_AKT_Aligned,XP_047305968.1,0.031,22.1,cyclin-G-associated kinase isoform X21
2333,Mass_AKT_Aligned,XP_047305986.1,0.031,22.1,cyclin-G-associated kinase isoform X39
2334,Mass_AKT_Aligned,XP_047305987.1,0.031,22.1,cyclin-G-associated kinase isoform X40
2335,Mass_AKT_Aligned,XP_047305988.1,0.031,22.1,cyclin-G-associated kinase isoform X41
2336,Mass_AKT_Aligned,XP_047305981.1,0.031,22.1,cyclin-G-associated kinase isoform X35
2337,Mass_AKT_Aligned,XP_047305982.1,0.031,22.1,cyclin-G-associated kinase isoform X36
2338,Mass_AKT_Aligned,XP_047305974.1,0.031,22.1,cyclin-G-associated kinase isoform X27
2339,Mass_AKT_Aligned,XP_047305962.1,0.031,22.1,cyclin-G-associated kinase isoform X14
2340,Mass_AKT_Aligned,XP_047305964.1,0.031,22.1,cyclin-G-associated kinase isoform X16
2341,Mass_AKT_Aligned,XP_047305976.1,0.031,22.1,cyclin-G-associated kinase isoform X29
2342,Mass_AKT_Aligned,XP_047305979.1,0.031,22.1,cyclin-G-associated kinase isoform X33
2343,Mass_AKT_Aligned,XP_047305985.1,0.031,22.1,cyclin-G-associated kinase isoform X38
2344,Mass_AKT_Aligned,XP_047305984.1,0.031,22.1,cyclin-G-associated kinase isoform X37
2345,Mass_AKT_Aligned,XP_047305959.1,0.031,22.1,cyclin-G-associated kinase isoform X11
2346,Mass_AKT_Aligned,XP_047305971.1,0.031,22.1,cyclin-G-associated kinase isoform X24
2347,Mass_AKT_Aligned,NP_001288117.1,0.032,22.0,tribbles homolog 3 isoform 1 [Homo sap
2348,Mass_AKT_Aligned,NP_001288119.1,0.032,22.0,tribbles homolog 3 isoform 1 [Homo sap
2349,Mass_AKT_Aligned,NP_001288122.1,0.032,22.0,tribbles homolog 3 isoform 1 [Homo sap
2350,Mass_AKT_Aligned,NP_001288125.1,0.032,22.0,tribbles homolog 3 isoform 1 [Homo sap
2351,Mass_AKT_Aligned,NP_001288130.1,0.032,22.0,tribbles homolog 3 isoform 2 [Homo sap
2352,Mass_AKT_Aligned,NP_066981.2,0.032,22.0,tribbles homolog 3 isoform 1 [Homo sap
2353,Mass_AKT_Aligned,NP_003812.1,0.033,22.0,receptor-interacting serine/threonine-
2354,Mass_AKT_Aligned,NP_057737.2,0.034,21.9,mitogen-activated protein kinase kinas
2355,Mass_AKT_Aligned,NP_598407.1,0.034,21.9,mitogen-activated protein kinase kinas
2356,Mass_AKT_Aligned,XP_005246697.1,0.034,21.9,mitogen-activated protein kinase kinas
2357,Mass_AKT_Aligned,XP_016859812.1,0.034,21.9,mitogen-activated protein kinase kinas
2358,Mass_AKT_Aligned,XP_016859813.1,0.034,21.9,mitogen-activated protein kinase kinas
2359,Mass_AKT_Aligned,XP_047300704.1,0.034,21.9,mitogen-activated protein kinase kinas
2360,Mass_AKT_Aligned,XP_047300703.1,0.034,21.9,mitogen-activated protein kinase kinas
2361,Mass_AKT_Aligned,XP_047300702.1,0.034,21.9,mitogen-activated protein kinase kinas
2362,Mass_AKT_Aligned,NP_001032420.1,0.035,21.9,cyclin-dependent kinase-like 5 isoform
2363,Mass_AKT_Aligned,NP_001310218.1,0.035,21.9,cyclin-dependent kinase-like 5 isoform
2364,Mass_AKT_Aligned,NP_003150.1,0.035,21.9,cyclin-dependent kinase-like 5 isoform
2365,Mass_AKT_Aligned,NP_001308153.1,0.044,21.6,serine/threonine-protein kinase Nek11
2366,Mass_AKT_Aligned,NP_001339967.1,0.044,21.6,serine/threonine-protein kinase Nek11
2367,Mass_AKT_Aligned,NP_001339968.1,0.044,21.6,serine/threonine-protein kinase Nek11
2368,Mass_AKT_Aligned,NP_001339969.1,0.044,21.6,serine/threonine-protein kinase Nek11
2369,Mass_AKT_Aligned,NP_001339977.1,0.044,21.6,serine/threonine-protein kinase Nek11
2370,Mass_AKT_Aligned,NP_001339970.1,0.044,21.6,serine/threonine-protein kinase Nek11
2371,Mass_AKT_Aligned,NP_001339972.1,0.044,21.6,serine/threonine-protein kinase Nek11
2372,Mass_AKT_Aligned,NP_001339975.1,0.044,21.6,serine/threonine-protein kinase Nek11
2373,Mass_AKT_Aligned,NP_001339971.1,0.044,21.6,serine/threonine-protein kinase Nek11
2374,Mass_AKT_Aligned,XP_011511476.1,0.044,21.6,serine/threonine-protein kinase Nek11
2375,Mass_AKT_Aligned,XP_011511477.1,0.044,21.6,serine/threonine-protein kinase Nek11
2376,Mass_AKT_Aligned,XP_016862717.1,0.044,21.6,serine/threonine-protein kinase Nek11
2377,Mass_AKT_Aligned,NP_001317356.2,0.054,21.3,serine/threonine-protein kinase Chk1 i
2378,Mass_AKT_Aligned,NP_001317357.1,0.054,21.3,serine/threonine-protein kinase Chk1 i
2379,Mass_AKT_Aligned,XP_011540862.1,0.054,21.3,serine/threonine-protein kinase Chk1 i
2380,Mass_AKT_Aligned,XP_047282268.1,0.054,21.3,serine/threonine-protein kinase Chk1 i
2381,Mass_AKT_Aligned,XP_047282269.1,0.054,21.3,serine/threonine-protein kinase Chk1 i
2382,Mass_AKT_Aligned,NP_848605.1,0.061,21.1,ankyrin repeat and protein kinase doma
2383,Mass_AKT_Aligned,XP_011541039.1,0.061,21.1,ankyrin repeat and protein kinase doma
2384,Mass_AKT_Aligned,XP_011541038.1,0.061,21.1,ankyrin repeat and protein kinase doma
2385,Mass_AKT_Aligned,XP_011541040.1,0.061,21.1,ankyrin repeat and protein kinase doma
2386,Mass_AKT_Aligned,XP_016872964.1,0.061,21.1,ankyrin repeat and protein kinase doma
2387,Mass_AKT_Aligned,XP_016877177.1,0.063,21.0,ribosomal protein S6 kinase-like 1 iso
2388,Mass_AKT_Aligned,XP_047287756.1,0.063,21.0,ribosomal protein S6 kinase-like 1 iso
2389,Mass_AKT_Aligned,XP_047287757.1,0.063,21.0,ribosomal protein S6 kinase-like 1 iso
2390,Mass_AKT_Aligned,NP_003206.2,0.071,20.9,tyrosine-protein kinase Tec [Homo sapi
2391,Mass_AKT_Aligned,XP_011512039.1,0.071,20.9,tyrosine-protein kinase Tec isoform X2
2392,Mass_AKT_Aligned,XP_047272062.1,0.071,20.9,tyrosine-protein kinase Tec isoform X1
2393,Mass_AKT_Aligned,NP_001351538.1,0.086,20.6,mitogen-activated protein kinase 9 iso
2394,Mass_AKT_Aligned,NP_001351542.1,0.086,20.6,mitogen-activated protein kinase 9 iso
2395,Mass_AKT_Aligned,NP_620709.1,0.086,20.6,mitogen-activated protein kinase 9 iso
2396,Mass_AKT_Aligned,NP_620708.1,0.086,20.6,mitogen-activated protein kinase 9 iso
2397,Mass_AKT_Aligned,NP_001290181.1,0.093,20.5,mitogen-activated protein kinase 12 is
2398,Mass_AKT_Aligned,NP_001171668.1,0.1,20.4,testis-specific serine/threonine-prote
2399,Mass_AKT_Aligned,XP_011534965.1,0.1,20.4,testis-specific serine/threonine-prote
2400,Mass_AKT_Aligned,XP_024305310.1,0.1,20.4,testis-specific serine/threonine-prote
2401,Mass_AKT_Aligned,XP_054188313.1,0.1,20.4,testis-specific serine/threonine-prote
2402,Mass_AKT_Aligned,XP_054188314.1,0.1,20.4,testis-specific serine/threonine-prote
2403,Mass_AKT_Aligned,XP_011536034.1,0.11,20.3,cyclin-dependent kinase 2 isoform X1 [
2404,Mass_AKT_Aligned,NP_001300911.1,0.12,20.2,cyclin-dependent kinase 11A isoform 3
2405,Mass_AKT_Aligned,NP_001300825.1,0.12,20.2,cyclin-dependent kinase 11A isoform 5
2406,Mass_AKT_Aligned,NP_076916.2,0.12,20.2,cyclin-dependent kinase 11A isoform 1
2407,Mass_AKT_Aligned,NP_277071.2,0.12,20.2,cyclin-dependent kinase 11A isoform 4
2408,Mass_AKT_Aligned,NP_001120662.1,0.12,20.1,tyrosine-protein kinase CSK isoform 1
2409,Mass_AKT_Aligned,NP_001341917.1,0.12,20.1,tyrosine-protein kinase CSK isoform 1
2410,Mass_AKT_Aligned,NP_001374018.1,0.12,20.1,tyrosine-protein kinase CSK isoform 1
2411,Mass_AKT_Aligned,NP_001374019.1,0.12,20.1,tyrosine-protein kinase CSK isoform 1
2412,Mass_AKT_Aligned,NP_001374020.1,0.12,20.1,tyrosine-protein kinase CSK isoform 1
2413,Mass_AKT_Aligned,NP_001374021.1,0.12,20.1,tyrosine-protein kinase CSK isoform 1
2414,Mass_AKT_Aligned,NP_001374023.1,0.12,20.1,tyrosine-protein kinase CSK isoform 6
2415,Mass_AKT_Aligned,NP_001374026.1,0.12,20.1,tyrosine-protein kinase CSK isoform 4
2416,Mass_AKT_Aligned,NP_001374022.1,0.12,20.1,tyrosine-protein kinase CSK isoform 1
2417,Mass_AKT_Aligned,NP_001374027.1,0.12,20.1,tyrosine-protein kinase CSK isoform 5
2418,Mass_AKT_Aligned,NP_004374.1,0.12,20.1,tyrosine-protein kinase CSK isoform 1
2419,Mass_AKT_Aligned,NP_001341859.1,0.12,20.1,receptor-interacting serine/threonine-
2420,Mass_AKT_Aligned,NP_003795.2,0.12,20.1,receptor-interacting serine/threonine-
2421,Mass_AKT_Aligned,XP_006715300.2,0.12,20.1,receptor-interacting serine/threonine-
2422,Mass_AKT_Aligned,XP_016866894.1,0.12,20.1,receptor-interacting serine/threonine-
2423,Mass_AKT_Aligned,XP_047275401.1,0.12,20.1,receptor-interacting serine/threonine-
2424,Mass_AKT_Aligned,XP_047275402.1,0.12,20.1,receptor-interacting serine/threonine-
2425,Mass_AKT_Aligned,XP_047275403.1,0.12,20.1,receptor-interacting serine/threonine-
2426,Mass_AKT_Aligned,XP_047275404.1,0.12,20.1,receptor-interacting serine/threonine-
2427,Mass_AKT_Aligned,NP_001357182.1,0.13,20.1,ribosomal protein S6 kinase-like 1 iso
2428,Mass_AKT_Aligned,NP_001357181.1,0.13,20.1,ribosomal protein S6 kinase-like 1 iso
2429,Mass_AKT_Aligned,XP_016877173.1,0.13,20.1,ribosomal protein S6 kinase-like 1 iso
2430,Mass_AKT_Aligned,NP_001163931.1,0.15,19.8,cyclin-dependent kinase 16 isoform 3 [
2431,Mass_AKT_Aligned,NP_001427712.1,0.15,19.8,cyclin-dependent kinase 16 isoform 4 [
2432,Mass_AKT_Aligned,NP_001427713.1,0.15,19.8,cyclin-dependent kinase 16 isoform 5 [
2433,Mass_AKT_Aligned,NP_001427715.1,0.15,19.8,cyclin-dependent kinase 16 isoform 7 [
2434,Mass_AKT_Aligned,NP_001427714.1,0.15,19.8,cyclin-dependent kinase 16 isoform 6 [
2435,Mass_AKT_Aligned,NP_006192.1,0.15,19.8,cyclin-dependent kinase 16 isoform 1 [
2436,Mass_AKT_Aligned,NP_148978.2,0.15,19.8,cyclin-dependent kinase 16 isoform 2 [
2437,Mass_AKT_Aligned,XP_011542222.1,0.15,19.8,cyclin-dependent kinase 16 isoform X1
2438,Mass_AKT_Aligned,XP_011542224.1,0.15,19.8,cyclin-dependent kinase 16 isoform X4
2439,Mass_AKT_Aligned,XP_011542227.1,0.15,19.8,cyclin-dependent kinase 16 isoform X7
2440,Mass_AKT_Aligned,XP_011542223.1,0.15,19.8,cyclin-dependent kinase 16 isoform X2
2441,Mass_AKT_Aligned,XP_011542228.1,0.15,19.8,cyclin-dependent kinase 16 isoform X7
2442,Mass_AKT_Aligned,NP_001310231.1,0.16,19.7,mitogen-activated protein kinase 8 iso
2443,Mass_AKT_Aligned,NP_001310253.1,0.16,19.7,mitogen-activated protein kinase 8 iso
2444,Mass_AKT_Aligned,NP_001310255.1,0.16,19.7,mitogen-activated protein kinase 8 iso
2445,Mass_AKT_Aligned,NP_001310256.1,0.16,19.7,mitogen-activated protein kinase 8 iso
2446,Mass_AKT_Aligned,NP_001310257.1,0.16,19.7,mitogen-activated protein kinase 8 iso
2447,Mass_AKT_Aligned,NP_001310258.1,0.16,19.7,mitogen-activated protein kinase 8 iso
2448,Mass_AKT_Aligned,NP_001310260.1,0.16,19.7,mitogen-activated protein kinase 8 iso
2449,Mass_AKT_Aligned,NP_620637.1,0.16,19.7,mitogen-activated protein kinase 8 iso
2450,Mass_AKT_Aligned,NP_001278274.1,0.21,19.3,cyclin-dependent kinase 11B isoform 10
2451,Mass_AKT_Aligned,NP_001778.2,0.21,19.3,cyclin-dependent kinase 11B isoform 1
2452,Mass_AKT_Aligned,NP_277025.1,0.21,19.3,cyclin-dependent kinase 11B isoform 6
2453,Mass_AKT_Aligned,NP_277024.2,0.21,19.3,cyclin-dependent kinase 11B isoform 5
2454,Mass_AKT_Aligned,NP_277022.1,0.21,19.3,cyclin-dependent kinase 11B isoform 3
2455,Mass_AKT_Aligned,NP_277021.2,0.21,19.3,cyclin-dependent kinase 11B isoform 2
2456,Mass_AKT_Aligned,XP_006711128.1,0.21,19.3,cyclin-dependent kinase 11B isoform X5
2457,Mass_AKT_Aligned,XP_011540792.1,0.21,19.3,cyclin-dependent kinase 11B isoform X1
2458,Mass_AKT_Aligned,XP_011540793.1,0.21,19.3,cyclin-dependent kinase 11B isoform X1
2459,Mass_AKT_Aligned,XP_011540795.1,0.21,19.3,cyclin-dependent kinase 11B isoform X3
2460,Mass_AKT_Aligned,XP_011540796.1,0.21,19.3,cyclin-dependent kinase 11B isoform X7
2461,Mass_AKT_Aligned,XP_011540794.1,0.21,19.3,cyclin-dependent kinase 11B isoform X1
2462,Mass_AKT_Aligned,XP_016858415.1,0.21,19.3,cyclin-dependent kinase 11B isoform X6
2463,Mass_AKT_Aligned,XP_016858414.1,0.21,19.3,cyclin-dependent kinase 11B isoform X4
2464,Mass_AKT_Aligned,XP_016858417.1,0.21,19.3,cyclin-dependent kinase 11B isoform X8
2465,Mass_AKT_Aligned,XP_024306958.1,0.21,19.3,cyclin-dependent kinase 11B isoform X1
2466,Mass_AKT_Aligned,XP_047291286.1,0.21,19.3,cyclin-dependent kinase 11B isoform X2
2467,Mass_AKT_Aligned,XP_047291316.1,0.21,19.3,cyclin-dependent kinase 11B isoform X1
2468,Mass_AKT_Aligned,XP_047291317.1,0.21,19.3,cyclin-dependent kinase 11B isoform X1
2469,Mass_AKT_Aligned,XP_047291318.1,0.21,19.3,cyclin-dependent kinase 11B isoform X1
2470,Mass_AKT_Aligned,XP_047291323.1,0.21,19.3,cyclin-dependent kinase 11B isoform X1
2471,Mass_AKT_Aligned,XP_047291284.1,0.21,19.3,cyclin-dependent kinase 11B isoform X2
2472,Mass_AKT_Aligned,XP_047291311.1,0.21,19.3,cyclin-dependent kinase 11B isoform X9
2473,Mass_AKT_Aligned,NP_001304996.1,0.23,19.2,mitogen-activated protein kinase 10 is
2474,Mass_AKT_Aligned,NP_001304997.1,0.23,19.2,mitogen-activated protein kinase 10 is
2475,Mass_AKT_Aligned,NP_001350586.1,0.23,19.2,mitogen-activated protein kinase 10 is
2476,Mass_AKT_Aligned,NP_001363219.1,0.26,19.0,serine/threonine-protein kinase PAK 1
2477,Mass_AKT_Aligned,NP_001363220.1,0.26,19.0,serine/threonine-protein kinase PAK 1
2478,Mass_AKT_Aligned,NP_001317379.1,0.26,19.0,dual specificity mitogen-activated pro
2479,Mass_AKT_Aligned,NP_002749.2,0.26,19.0,dual specificity mitogen-activated pro
2480,Mass_AKT_Aligned,XP_005257573.1,0.26,19.0,dual specificity mitogen-activated pro
2481,Mass_AKT_Aligned,XP_006722038.1,0.26,19.0,dual specificity mitogen-activated pro
2482,Mass_AKT_Aligned,XP_011523329.1,0.26,19.0,dual specificity mitogen-activated pro
2483,Mass_AKT_Aligned,XP_047292366.1,0.26,19.0,dual specificity mitogen-activated pro
2484,Mass_AKT_Aligned,XP_047292367.1,0.26,19.0,dual specificity mitogen-activated pro
2485,Mass_AKT_Aligned,NP_078928.3,0.27,18.9,leucine-rich repeat serine/threonine-p
2486,Mass_AKT_Aligned,NP_003574.1,0.28,18.9,dual specificity tyrosine-phosphorylat
2487,Mass_AKT_Aligned,NP_006473.2,0.28,18.9,dual specificity tyrosine-phosphorylat
2488,Mass_AKT_Aligned,XP_016875521.1,0.28,18.9,dual specificity tyrosine-phosphorylat
2489,Mass_AKT_Aligned,NP_002740.2,0.28,18.9,mitogen-activated protein kinase 7 iso
2490,Mass_AKT_Aligned,NP_620602.2,0.28,18.9,mitogen-activated protein kinase 7 iso
2491,Mass_AKT_Aligned,NP_620603.2,0.28,18.9,mitogen-activated protein kinase 7 iso
2492,Mass_AKT_Aligned,NP_620601.1,0.28,18.9,mitogen-activated protein kinase 7 iso
2493,Mass_AKT_Aligned,XP_006721620.1,0.28,18.9,mitogen-activated protein kinase 7 iso
2494,Mass_AKT_Aligned,XP_006721622.1,0.28,18.9,mitogen-activated protein kinase 7 iso
2495,Mass_AKT_Aligned,XP_006721621.1,0.28,18.9,mitogen-activated protein kinase 7 iso
2496,Mass_AKT_Aligned,XP_011522259.1,0.28,18.9,mitogen-activated protein kinase 7 iso
2497,Mass_AKT_Aligned,XP_047292363.1,0.28,18.9,mitogen-activated protein kinase 7 iso
2498,Mass_AKT_Aligned,XP_047292361.1,0.28,18.9,mitogen-activated protein kinase 7 iso
2499,Mass_AKT_Aligned,XP_047292357.1,0.28,18.9,mitogen-activated protein kinase 7 iso
2500,Mass_AKT_Aligned,XP_047292358.1,0.28,18.9,mitogen-activated protein kinase 7 iso
2501,Mass_AKT_Aligned,XP_047292362.1,0.28,18.9,mitogen-activated protein kinase 7 iso
2502,Mass_AKT_Aligned,XP_047292359.1,0.28,18.9,mitogen-activated protein kinase 7 iso
2503,Mass_AKT_Aligned,XP_047292360.1,0.28,18.9,mitogen-activated protein kinase 7 iso
2504,Mass_AKT_Aligned,NP_001229489.1,0.31,18.8,mitogen-activated protein kinase kinas
2505,Mass_AKT_Aligned,NP_001229488.1,0.31,18.8,mitogen-activated protein kinase kinas
2506,Mass_AKT_Aligned,NP_001371406.1,0.31,18.8,mitogen-activated protein kinase kinas
2507,Mass_AKT_Aligned,NP_001371412.1,0.31,18.8,mitogen-activated protein kinase kinas
2508,Mass_AKT_Aligned,NP_001371415.1,0.31,18.8,mitogen-activated protein kinase kinas
2509,Mass_AKT_Aligned,NP_001371423.1,0.31,18.8,mitogen-activated protein kinase kinas
2510,Mass_AKT_Aligned,NP_001371426.1,0.31,18.8,mitogen-activated protein kinase kinas
2511,Mass_AKT_Aligned,NP_001371435.1,0.31,18.8,mitogen-activated protein kinase kinas
2512,Mass_AKT_Aligned,NP_001371410.1,0.31,18.8,mitogen-activated protein kinase kinas
2513,Mass_AKT_Aligned,NP_001371416.1,0.31,18.8,mitogen-activated protein kinase kinas
2514,Mass_AKT_Aligned,NP_001371449.1,0.31,18.8,mitogen-activated protein kinase kinas
2515,Mass_AKT_Aligned,NP_001371421.1,0.31,18.8,mitogen-activated protein kinase kinas
2516,Mass_AKT_Aligned,NP_001371413.1,0.31,18.8,mitogen-activated protein kinase kinas
2517,Mass_AKT_Aligned,NP_001371472.1,0.31,18.8,mitogen-activated protein kinase kinas
2518,Mass_AKT_Aligned,NP_001371417.1,0.31,18.8,mitogen-activated protein kinase kinas
2519,Mass_AKT_Aligned,NP_001371482.1,0.31,18.8,mitogen-activated protein kinase kinas
2520,Mass_AKT_Aligned,NP_001371425.1,0.31,18.8,mitogen-activated protein kinase kinas
2521,Mass_AKT_Aligned,NP_001371488.1,0.31,18.8,mitogen-activated protein kinase kinas
2522,Mass_AKT_Aligned,NP_001371490.1,0.31,18.8,mitogen-activated protein kinase kinas
2523,Mass_AKT_Aligned,NP_001371479.1,0.31,18.8,mitogen-activated protein kinase kinas
2524,Mass_AKT_Aligned,NP_001371493.1,0.31,18.8,mitogen-activated protein kinase kinas
2525,Mass_AKT_Aligned,NP_001371489.1,0.31,18.8,mitogen-activated protein kinase kinas
2526,Mass_AKT_Aligned,NP_001371485.1,0.31,18.8,mitogen-activated protein kinase kinas
2527,Mass_AKT_Aligned,NP_001371480.1,0.31,18.8,mitogen-activated protein kinase kinas
2528,Mass_AKT_Aligned,NP_001371478.1,0.31,18.8,mitogen-activated protein kinase kinas
2529,Mass_AKT_Aligned,NP_001371501.1,0.31,18.8,mitogen-activated protein kinase kinas
2530,Mass_AKT_Aligned,NP_001371483.1,0.31,18.8,mitogen-activated protein kinase kinas
2531,Mass_AKT_Aligned,NP_001371424.1,0.31,18.8,mitogen-activated protein kinase kinas
2532,Mass_AKT_Aligned,NP_001371491.1,0.31,18.8,mitogen-activated protein kinase kinas
2533,Mass_AKT_Aligned,NP_001371486.1,0.31,18.8,mitogen-activated protein kinase kinas
2534,Mass_AKT_Aligned,NP_001371420.1,0.31,18.8,mitogen-activated protein kinase kinas
2535,Mass_AKT_Aligned,NP_001371407.1,0.31,18.8,mitogen-activated protein kinase kinas
2536,Mass_AKT_Aligned,NP_001371411.1,0.31,18.8,mitogen-activated protein kinase kinas
2537,Mass_AKT_Aligned,NP_001371405.1,0.31,18.8,mitogen-activated protein kinase kinas
2538,Mass_AKT_Aligned,NP_001371422.1,0.31,18.8,mitogen-activated protein kinase kinas
2539,Mass_AKT_Aligned,NP_001371419.1,0.31,18.8,mitogen-activated protein kinase kinas
2540,Mass_AKT_Aligned,NP_001371414.1,0.31,18.8,mitogen-activated protein kinase kinas
2541,Mass_AKT_Aligned,NP_001371438.1,0.31,18.8,mitogen-activated protein kinase kinas
2542,Mass_AKT_Aligned,NP_001371484.1,0.31,18.8,mitogen-activated protein kinase kinas
2543,Mass_AKT_Aligned,NP_001371477.1,0.31,18.8,mitogen-activated protein kinase kinas
2544,Mass_AKT_Aligned,NP_001371481.1,0.31,18.8,mitogen-activated protein kinase kinas
2545,Mass_AKT_Aligned,NP_001371496.1,0.31,18.8,mitogen-activated protein kinase kinas
2546,Mass_AKT_Aligned,NP_001371437.1,0.31,18.8,mitogen-activated protein kinase kinas
2547,Mass_AKT_Aligned,NP_001371487.1,0.31,18.8,mitogen-activated protein kinase kinas
2548,Mass_AKT_Aligned,NP_001371436.1,0.31,18.8,mitogen-activated protein kinase kinas
2549,Mass_AKT_Aligned,NP_001371492.1,0.31,18.8,mitogen-activated protein kinase kinas
2550,Mass_AKT_Aligned,NP_001371508.1,0.31,18.8,mitogen-activated protein kinase kinas
2551,Mass_AKT_Aligned,NP_001381931.1,0.31,18.8,mitogen-activated protein kinase kinas
2552,Mass_AKT_Aligned,NP_004825.3,0.31,18.8,mitogen-activated protein kinase kinas
2553,Mass_AKT_Aligned,NP_663720.1,0.31,18.8,mitogen-activated protein kinase kinas
2554,Mass_AKT_Aligned,NP_663719.2,0.31,18.8,mitogen-activated protein kinase kinas
2555,Mass_AKT_Aligned,XP_016870051.1,0.33,18.7,cyclin-dependent kinase 20 isoform X5
2556,Mass_AKT_Aligned,XP_016870050.1,0.33,18.7,cyclin-dependent kinase 20 isoform X3
2557,Mass_AKT_Aligned,XP_047279074.1,0.33,18.7,cyclin-dependent kinase 20 isoform X1
2558,Mass_AKT_Aligned,XP_047279081.1,0.33,18.7,cyclin-dependent kinase 20 isoform X11
2559,Mass_AKT_Aligned,XP_047279076.1,0.33,18.7,cyclin-dependent kinase 20 isoform X4
2560,Mass_AKT_Aligned,NP_001191355.1,0.38,18.5,LIM domain kinase 1 isoform 2 [Homo sa
2561,Mass_AKT_Aligned,NP_002305.1,0.38,18.5,LIM domain kinase 1 isoform 1 [Homo sa
2562,Mass_AKT_Aligned,NP_001317193.1,0.4,18.4,tyrosine-protein kinase receptor TYRO3
2563,Mass_AKT_Aligned,NP_006284.2,0.4,18.4,tyrosine-protein kinase receptor TYRO3
2564,Mass_AKT_Aligned,XP_016878032.1,0.4,18.4,tyrosine-protein kinase receptor TYRO3
2565,Mass_AKT_Aligned,NP_001265476.1,0.41,18.4,mitogen-activated protein kinase 8 iso
2566,Mass_AKT_Aligned,NP_001310251.1,0.41,18.4,mitogen-activated protein kinase 8 iso
2567,Mass_AKT_Aligned,NP_001310254.1,0.41,18.4,mitogen-activated protein kinase 8 iso
2568,Mass_AKT_Aligned,NP_001310252.1,0.41,18.4,mitogen-activated protein kinase 8 iso
2569,Mass_AKT_Aligned,NP_001310259.1,0.41,18.4,mitogen-activated protein kinase 8 iso
2570,Mass_AKT_Aligned,NP_001310250.1,0.41,18.4,mitogen-activated protein kinase 8 iso
2571,Mass_AKT_Aligned,NP_620634.1,0.41,18.4,mitogen-activated protein kinase 8 iso
2572,Mass_AKT_Aligned,XP_024303847.1,0.41,18.4,mitogen-activated protein kinase 8 iso
2573,Mass_AKT_Aligned,XP_024303848.1,0.41,18.4,mitogen-activated protein kinase 8 iso
2574,Mass_AKT_Aligned,XP_047281436.1,0.41,18.4,mitogen-activated protein kinase 8 iso
2575,Mass_AKT_Aligned,XP_047281437.1,0.41,18.4,mitogen-activated protein kinase 8 iso
2576,Mass_AKT_Aligned,XP_047281438.1,0.41,18.4,mitogen-activated protein kinase 8 iso
2577,Mass_AKT_Aligned,XP_047281440.1,0.41,18.4,mitogen-activated protein kinase 8 iso
2578,Mass_AKT_Aligned,NP_620590.2,0.45,18.2,mitogen-activated protein kinase 15 [H
2579,Mass_AKT_Aligned,XP_011515227.1,0.45,18.2,mitogen-activated protein kinase 15 is
2580,Mass_AKT_Aligned,XP_011515228.1,0.45,18.2,mitogen-activated protein kinase 15 is
2581,Mass_AKT_Aligned,XP_011515230.1,0.45,18.2,mitogen-activated protein kinase 15 is
2582,Mass_AKT_Aligned,XP_011515229.1,0.45,18.2,mitogen-activated protein kinase 15 is
2583,Mass_AKT_Aligned,XP_054184724.1,0.45,18.2,mitogen-activated protein kinase 15 is
2584,Mass_AKT_Aligned,XP_054184726.1,0.45,18.2,mitogen-activated protein kinase 15 is
2585,Mass_AKT_Aligned,XP_054184730.1,0.45,18.2,mitogen-activated protein kinase 15 is
2586,Mass_AKT_Aligned,XP_054184725.1,0.45,18.2,mitogen-activated protein kinase 15 is
2587,Mass_AKT_Aligned,NP_001128516.1,0.48,18.1,mitogen-activated protein kinase 9 iso
2588,Mass_AKT_Aligned,NP_001351536.1,0.48,18.1,mitogen-activated protein kinase 9 iso
2589,Mass_AKT_Aligned,NP_001351537.1,0.48,18.1,mitogen-activated protein kinase 9 iso
2590,Mass_AKT_Aligned,NP_001351539.1,0.48,18.1,mitogen-activated protein kinase 9 iso
2591,Mass_AKT_Aligned,NP_001351540.1,0.48,18.1,mitogen-activated protein kinase 9 iso
2592,Mass_AKT_Aligned,NP_001351541.1,0.48,18.1,mitogen-activated protein kinase 9 iso
2593,Mass_AKT_Aligned,NP_002743.3,0.48,18.1,mitogen-activated protein kinase 9 iso
2594,Mass_AKT_Aligned,NP_620707.1,0.48,18.1,mitogen-activated protein kinase 9 iso
2595,Mass_AKT_Aligned,XP_047273343.1,0.48,18.1,mitogen-activated protein kinase 9 iso
2596,Mass_AKT_Aligned,NP_065842.1,0.51,18.0,serine/threonine-protein kinase TAO1 i
2597,Mass_AKT_Aligned,NP_079418.1,0.51,18.0,serine/threonine-protein kinase TAO1 i
2598,Mass_AKT_Aligned,NP_003675.3,0.53,18.0,MAP kinase-interacting serine/threonin
